# OpenSignals Text File Format
# {"20:16:12:22:22:26": {"sensor": ["RAW", "ECGBIT", "RAW"], "device name": "20:16:12:22:22:26", "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A3", "A4"], "sync interval": 2, "time": "17:12:50.517", "comments": "", "device connection": "BTH20:16:12:22:22:26", "channels": [2, 3, 4], "keywords": "", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A2", "A3", "A4"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10], "date": "2018-5-28", "special": [{}, {}, {}]}}
# EndOfHeader
0	0	0	0	0	3	583	1	
1	0	0	0	0	0	589	0	
2	0	0	0	0	0	585	1	
3	0	0	0	0	0	576	3	
4	0	0	0	0	3	579	1	
5	0	0	0	0	0	581	0	
6	0	0	0	0	0	575	1	
7	0	0	0	0	0	577	3	
8	0	0	0	0	3	582	1	
9	0	0	0	0	0	588	0	
10	0	0	0	0	0	588	1	
11	0	0	0	0	0	600	3	
12	0	0	0	0	3	609	1	
13	0	0	0	0	0	616	0	
14	0	0	0	0	0	615	1	
15	0	0	0	0	0	621	3	
0	0	0	0	0	3	617	1	
1	0	0	0	0	0	611	0	
2	0	0	0	0	0	592	1	
3	0	0	0	0	0	564	3	
4	0	0	0	0	3	549	1	
5	0	0	0	0	0	518	0	
6	0	0	0	0	0	487	0	
7	0	0	0	0	0	448	2	
8	0	0	0	0	1	424	0	
9	0	0	0	0	0	423	0	
10	0	0	0	0	0	413	0	
11	0	0	0	0	0	415	2	
12	0	0	0	0	3	442	0	
13	0	0	0	0	0	438	0	
14	0	0	0	0	0	446	0	
15	0	0	0	0	0	453	3	
0	0	0	0	0	3	448	0	
1	0	0	0	0	0	453	0	
2	0	0	0	0	0	460	0	
3	0	0	0	0	1	458	3	
4	0	0	0	0	1	463	0	
5	0	0	0	0	0	460	0	
6	0	0	0	0	0	471	0	
7	0	0	0	0	0	469	3	
8	0	0	0	0	3	476	0	
9	0	0	0	0	0	479	0	
10	0	0	0	0	0	483	0	
11	0	0	0	0	0	487	3	
12	0	0	0	0	3	491	0	
13	0	0	0	0	0	492	0	
14	0	0	0	0	0	496	0	
15	0	0	0	0	0	494	3	
0	0	0	0	0	3	499	0	
1	0	0	0	0	1	503	0	
2	0	0	0	0	0	506	0	
3	0	0	0	0	0	505	3	
4	0	0	0	0	3	501	0	
5	0	0	0	0	0	507	0	
6	0	0	0	0	0	511	0	
7	0	0	0	0	0	505	3	
8	0	0	0	0	3	505	0	
9	0	0	0	0	0	512	0	
10	0	0	0	0	0	525	0	
11	0	0	0	0	0	540	3	
12	0	0	0	0	3	543	0	
13	0	0	0	0	0	562	0	
14	0	0	0	0	0	544	0	
15	0	0	0	0	0	531	3	
0	0	0	0	0	3	517	0	
1	0	0	0	0	0	510	0	
2	0	0	0	0	0	518	0	
3	0	0	0	0	0	504	3	
4	0	0	0	0	1	496	0	
5	0	0	0	0	0	501	0	
6	0	0	0	0	0	507	0	
7	0	0	0	0	0	496	3	
8	0	0	0	0	3	549	0	
9	0	0	0	0	0	649	0	
10	0	0	0	0	0	568	1	
11	0	0	0	0	0	429	2	
12	0	0	0	0	3	147	0	
13	0	0	0	0	0	281	0	
14	0	0	0	0	0	489	0	
15	0	0	0	0	0	568	3	
0	0	0	0	0	1	575	1	
1	0	0	0	0	0	588	0	
2	0	0	0	0	0	592	1	
3	0	0	0	0	0	571	3	
4	0	0	0	0	3	567	1	
5	0	0	0	0	1	565	0	
6	0	0	0	0	0	573	1	
7	0	0	0	0	0	558	3	
8	0	0	0	0	3	565	0	
9	0	0	0	0	0	556	0	
10	0	0	0	0	0	557	1	
11	0	0	0	0	0	570	3	
12	0	0	0	0	3	562	1	
13	0	0	0	0	0	570	0	
14	0	0	0	0	0	587	1	
15	0	0	0	0	0	586	3	
0	0	0	0	0	3	588	1	
1	0	0	0	0	0	604	0	
2	0	0	0	0	0	585	1	
3	0	0	0	0	0	583	3	
4	0	0	0	0	1	570	1	
5	0	0	0	0	0	552	0	
6	0	0	0	0	0	541	0	
7	0	0	0	0	0	520	3	
8	0	0	0	0	3	499	0	
9	0	0	0	0	0	488	0	
10	0	0	0	0	0	459	0	
11	0	0	0	0	0	459	3	
12	0	0	0	0	3	449	0	
13	0	0	0	0	0	444	0	
14	0	0	0	0	0	450	0	
15	0	0	0	0	0	451	2	
0	0	0	0	0	1	454	0	
1	0	0	0	0	0	459	0	
2	0	0	0	0	0	460	0	
3	0	0	0	0	0	460	3	
4	0	0	0	0	3	464	0	
5	0	0	0	0	0	473	0	
6	0	0	0	0	0	467	0	
7	0	0	0	0	0	469	3	
8	0	0	0	0	3	473	0	
9	0	0	0	0	1	478	0	
10	0	0	0	0	0	483	0	
11	0	0	0	0	0	484	3	
12	0	0	0	0	3	487	0	
13	0	0	0	0	1	490	0	
14	0	0	0	0	0	495	0	
15	0	0	0	0	0	499	3	
0	0	0	0	0	3	499	0	
1	0	0	0	0	0	504	0	
2	0	0	0	0	0	505	0	
3	0	0	0	0	0	505	3	
4	0	0	0	0	3	507	0	
5	0	0	0	0	0	509	0	
6	0	0	0	0	0	512	0	
7	0	0	0	0	0	515	3	
8	0	0	0	0	3	528	0	
9	0	0	0	0	0	540	0	
10	0	0	0	0	0	550	0	
11	0	0	0	0	0	553	3	
12	0	0	0	0	3	538	0	
13	0	0	0	0	0	521	0	
14	0	0	0	0	0	512	0	
15	0	0	0	0	0	502	3	
0	0	0	0	0	1	492	0	
1	0	0	0	0	0	492	0	
2	0	0	0	0	0	496	0	
3	0	0	0	0	0	499	3	
4	0	0	0	0	3	501	0	
5	0	0	0	0	0	499	0	
6	0	0	0	0	0	635	1	
7	0	0	0	0	0	575	3	
8	0	0	0	0	3	419	0	
9	0	0	0	0	0	198	0	
10	0	0	0	0	0	247	0	
11	0	0	0	0	0	467	2	
12	0	0	0	0	1	564	1	
13	0	0	0	0	0	575	0	
14	0	0	0	0	0	577	1	
15	0	0	0	0	0	575	3	
0	0	0	0	0	3	575	1	
1	0	0	0	0	1	571	0	
2	0	0	0	0	0	567	0	
3	0	0	0	0	0	566	3	
4	0	0	0	0	3	567	1	
5	0	0	0	0	1	564	0	
6	0	0	0	0	0	566	1	
7	0	0	0	0	1	569	3	
8	0	0	0	0	3	571	1	
9	0	0	0	0	0	578	0	
10	0	0	0	0	0	587	1	
11	0	0	0	0	0	594	3	
12	0	0	0	0	3	603	1	
13	0	0	0	0	0	611	0	
14	0	0	0	0	0	612	1	
15	0	0	0	0	0	610	3	
0	0	0	0	0	3	603	1	
1	0	0	0	0	0	583	0	
2	0	0	0	0	0	570	1	
3	0	0	0	0	0	548	3	
4	0	0	0	0	3	518	0	
5	0	0	0	0	0	485	0	
6	0	0	0	0	0	454	0	
7	0	0	0	0	0	429	2	
8	0	0	0	0	3	422	0	
9	0	0	0	0	0	419	0	
10	0	0	0	0	0	425	0	
11	0	0	0	0	0	428	2	
12	0	0	0	0	1	435	0	
13	0	0	0	0	0	441	0	
14	0	0	0	0	0	447	0	
15	0	0	0	0	1	450	3	
0	0	0	0	0	3	457	0	
1	0	0	0	0	0	460	0	
2	0	0	0	0	0	463	0	
3	0	0	0	0	0	464	3	
4	0	0	0	0	3	466	0	
5	0	0	0	0	0	471	0	
6	0	0	0	0	0	476	0	
7	0	0	0	0	0	480	2	
8	0	0	0	0	1	473	0	
9	0	0	0	0	0	486	0	
10	0	0	0	0	0	487	0	
11	0	0	0	0	0	494	3	
12	0	0	0	0	3	497	0	
13	0	0	0	0	1	499	0	
14	0	0	0	0	0	501	0	
15	0	0	0	0	0	502	3	
0	0	0	0	0	3	501	0	
1	0	0	0	0	1	507	0	
2	0	0	0	0	0	507	0	
3	0	0	0	0	1	511	3	
4	0	0	0	0	3	511	0	
5	0	0	0	0	0	510	0	
6	0	0	0	0	0	518	0	
7	0	0	0	0	0	527	3	
8	0	0	0	0	3	534	0	
9	0	0	0	0	0	538	0	
10	0	0	0	0	0	557	0	
11	0	0	0	0	0	545	3	
12	0	0	0	0	3	534	0	
13	0	0	0	0	0	521	0	
14	0	0	0	0	0	512	0	
15	0	0	0	0	0	501	3	
0	0	0	0	0	3	492	0	
1	0	0	0	0	0	494	0	
2	0	0	0	0	0	499	0	
3	0	0	0	0	0	502	3	
4	0	0	0	0	3	499	0	
5	0	0	0	0	0	539	0	
6	0	0	0	0	0	630	1	
7	0	0	0	0	0	522	3	
8	0	0	0	0	1	383	0	
9	0	0	0	0	0	211	0	
10	0	0	0	0	0	347	0	
11	0	0	0	0	0	525	3	
12	0	0	0	0	3	565	1	
13	0	0	0	0	0	573	0	
14	0	0	0	0	0	574	1	
15	0	0	0	0	0	572	3	
0	0	0	0	0	3	572	1	
1	0	0	0	0	0	573	0	
2	0	0	0	0	0	565	1	
3	0	0	0	0	0	563	3	
4	0	0	0	0	1	566	0	
5	0	0	0	0	1	567	0	
6	0	0	0	0	0	570	1	
7	0	0	0	0	0	571	3	
8	0	0	0	0	3	578	1	
9	0	0	0	0	0	585	0	
10	0	0	0	0	0	592	1	
11	0	0	0	0	1	607	3	
12	0	0	0	0	3	611	1	
13	0	0	0	0	0	619	0	
14	0	0	0	0	0	621	1	
15	0	0	0	0	0	616	3	
0	0	0	0	0	3	601	1	
1	0	0	0	0	0	588	0	
2	0	0	0	0	0	568	1	
3	0	0	0	0	0	541	3	
4	0	0	0	0	3	508	0	
5	0	0	0	0	1	472	0	
6	0	0	0	0	0	443	0	
7	0	0	0	0	0	422	2	
8	0	0	0	0	1	415	0	
9	0	0	0	0	0	419	0	
10	0	0	0	0	0	421	0	
11	0	0	0	0	0	430	2	
12	0	0	0	0	3	433	0	
13	0	0	0	0	0	440	0	
14	0	0	0	0	0	445	0	
15	0	0	0	0	0	446	2	
0	0	0	0	0	3	449	0	
1	0	0	0	0	0	449	0	
2	0	0	0	0	0	459	0	
3	0	0	0	0	0	464	3	
4	0	0	0	0	1	467	0	
5	0	0	0	0	0	467	0	
6	0	0	0	0	0	475	0	
7	0	0	0	0	0	478	3	
8	0	0	0	0	3	480	0	
9	0	0	0	0	0	482	0	
10	0	0	0	0	0	484	0	
11	0	0	0	0	0	489	3	
12	0	0	0	0	3	493	0	
13	0	0	0	0	0	496	0	
14	0	0	0	0	0	497	0	
15	0	0	0	0	0	501	3	
0	0	0	0	0	3	501	0	
1	0	0	0	0	1	504	0	
2	0	0	0	0	0	508	0	
3	0	0	0	0	0	508	3	
4	0	0	0	0	3	505	0	
5	0	0	0	0	0	509	0	
6	0	0	0	0	0	508	0	
7	0	0	0	0	0	507	3	
8	0	0	0	0	3	526	0	
9	0	0	0	0	0	536	0	
10	0	0	0	0	0	535	0	
11	0	0	0	0	0	549	3	
12	0	0	0	0	3	548	0	
13	0	0	0	0	0	538	0	
14	0	0	0	0	0	528	0	
15	0	0	0	0	0	516	3	
0	0	0	0	0	3	502	0	
1	0	0	0	0	0	495	0	
2	0	0	0	0	0	493	0	
3	0	0	0	0	0	498	3	
4	0	0	0	0	1	495	0	
5	0	0	0	0	0	499	0	
6	0	0	0	0	0	499	0	
7	0	0	0	0	0	612	3	
8	0	0	0	0	3	601	1	
9	0	0	0	0	0	460	0	
10	0	0	0	0	0	241	0	
11	0	0	0	0	0	258	2	
12	0	0	0	0	3	450	0	
