# OpenSignals Text File Format
# {"20:16:12:22:22:26": {"sensor": ["RAW", "ECGBIT", "RAW"], "device name": "20:16:12:22:22:26", "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A3", "A4"], "sync interval": 2, "time": "16:16:11.455", "comments": "", "device connection": "BTH20:16:12:22:22:26", "channels": [2, 3, 4], "keywords": "", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A2", "A3", "A4"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10], "date": "2018-5-28", "special": [{}, {}, {}]}}
# EndOfHeader
0	0	0	0	0	0	512	0	
1	0	0	0	0	3	508	0	
2	0	0	0	0	0	505	0	
3	0	0	0	0	1	512	0	
4	0	0	0	0	1	521	1	
5	0	0	0	0	3	527	0	
6	0	0	0	0	0	525	0	
7	0	0	0	0	0	525	0	
8	0	0	0	0	0	520	1	
9	0	0	0	0	3	516	0	
10	0	0	0	0	0	513	0	
11	0	0	0	0	1	512	0	
12	0	0	0	0	0	511	0	
13	0	0	0	0	2	497	0	
14	0	0	0	0	0	502	0	
15	0	0	0	0	1	608	1	
0	0	0	0	0	0	752	2	
1	0	0	0	0	0	613	1	
2	0	0	0	0	0	513	0	
3	0	0	0	0	1	484	0	
4	0	0	0	0	0	444	0	
5	0	0	0	0	2	446	0	
6	0	0	0	0	0	454	0	
7	0	0	0	0	1	465	0	
8	0	0	0	0	0	472	0	
9	0	0	0	0	3	480	0	
10	0	0	0	0	0	483	0	
11	0	0	0	0	1	488	0	
12	0	0	0	0	0	493	0	
13	0	0	0	0	1	498	0	
14	0	0	0	0	0	502	0	
15	0	0	0	0	1	505	0	
0	0	0	0	0	0	510	0	
1	0	0	0	0	2	512	0	
2	0	0	0	0	0	516	0	
3	0	0	0	0	0	520	0	
4	0	0	0	0	0	518	0	
5	0	0	0	0	2	518	0	
6	0	0	0	0	0	514	0	
7	0	0	0	0	0	510	0	
8	0	0	0	0	0	504	0	
9	0	0	0	0	2	503	0	
10	0	0	0	0	0	495	0	
11	0	0	0	0	0	498	0	
12	0	0	0	0	0	499	0	
13	0	0	0	0	3	499	0	
14	0	0	0	0	0	500	0	
15	0	0	0	0	1	502	0	
0	0	0	0	0	0	503	0	
1	0	0	0	0	3	506	0	
2	0	0	0	0	0	508	0	
3	0	0	0	0	1	511	0	
4	0	0	0	0	0	512	0	
5	0	0	0	0	3	512	0	
6	0	0	0	0	1	509	0	
7	0	0	0	0	1	512	0	
8	0	0	0	0	0	512	0	
9	0	0	0	0	2	513	0	
10	0	0	0	0	1	511	0	
11	0	0	0	0	1	513	0	
12	0	0	0	0	0	511	3	
13	0	0	0	0	1	511	0	
14	0	0	0	0	0	510	0	
15	0	0	0	0	0	511	0	
0	0	0	0	0	0	508	3	
1	0	0	0	0	3	512	0	
2	0	0	0	0	1	511	0	
3	0	0	0	0	0	511	0	
4	0	0	0	0	0	510	3	
5	0	0	0	0	3	508	0	
6	0	0	0	0	1	508	0	
7	0	0	0	0	0	507	0	
8	0	0	0	0	0	505	3	
9	0	0	0	0	1	509	0	
10	0	0	0	0	0	505	0	
11	0	0	0	0	0	508	0	
12	0	0	0	0	0	505	3	
13	0	0	0	0	3	504	0	
14	0	0	0	0	0	502	0	
15	0	0	0	0	0	512	0	
0	0	0	0	0	0	517	3	
1	0	0	0	0	3	519	0	
2	0	0	0	0	0	514	0	
3	0	0	0	0	0	517	0	
4	0	0	0	0	0	509	2	
5	0	0	0	0	3	506	0	
6	0	0	0	0	0	507	0	
7	0	0	0	0	0	509	0	
8	0	0	0	0	0	501	3	
9	0	0	0	0	3	490	0	
10	0	0	0	0	0	526	0	
11	0	0	0	0	0	691	1	
12	0	0	0	0	0	680	3	
13	0	0	0	0	1	515	0	
14	0	0	0	0	0	495	0	
15	0	0	0	0	0	467	0	
0	0	0	0	0	0	449	3	
1	0	0	0	0	3	454	0	
2	0	0	0	0	0	458	0	
3	0	0	0	0	0	468	0	
4	0	0	0	0	0	471	3	
5	0	0	0	0	3	481	0	
6	0	0	0	0	0	487	0	
7	0	0	0	0	0	493	0	
8	0	0	0	0	1	496	2	
9	0	0	0	0	1	503	0	
10	0	0	0	0	0	506	0	
11	0	0	0	0	0	511	0	
12	0	0	0	0	0	512	3	
13	0	0	0	0	3	518	0	
14	0	0	0	0	1	518	0	
15	0	0	0	0	0	524	0	
0	0	0	0	0	0	521	3	
1	0	0	0	0	3	520	0	
2	0	0	0	0	0	515	0	
3	0	0	0	0	0	511	0	
4	0	0	0	0	0	504	3	
5	0	0	0	0	3	500	0	
6	0	0	0	0	0	498	0	
7	0	0	0	0	0	498	0	
8	0	0	0	0	0	496	3	
9	0	0	0	0	3	501	0	
10	0	0	0	0	0	500	0	
11	0	0	0	0	0	504	0	
12	0	0	0	0	0	504	3	
13	0	0	0	0	3	506	0	
14	0	0	0	0	0	505	0	
15	0	0	0	0	0	508	0	
0	0	0	0	0	0	509	3	
1	0	0	0	0	3	514	0	
2	0	0	0	0	0	511	0	
3	0	0	0	0	0	515	0	
4	0	0	0	0	0	515	3	
5	0	0	0	0	3	518	0	
6	0	0	0	0	0	515	0	
7	0	0	0	0	0	516	0	
8	0	0	0	0	1	512	3	
9	0	0	0	0	1	516	0	
10	0	0	0	0	0	513	0	
11	0	0	0	0	0	512	0	
12	0	0	0	0	0	511	3	
13	0	0	0	0	3	516	0	
14	0	0	0	0	0	514	0	
15	0	0	0	0	0	516	0	
0	0	0	0	0	0	513	3	
1	0	0	0	0	3	515	0	
2	0	0	0	0	0	512	0	
3	0	0	0	0	0	514	0	
4	0	0	0	0	0	511	3	
5	0	0	0	0	1	513	0	
6	0	0	0	0	0	511	0	
7	0	0	0	0	0	510	0	
8	0	0	0	0	0	506	3	
9	0	0	0	0	3	513	0	
10	0	0	0	0	0	518	0	
11	0	0	0	0	0	522	0	
12	0	0	0	0	0	518	3	
13	0	0	0	0	3	517	0	
14	0	0	0	0	0	516	0	
15	0	0	0	0	0	514	0	
0	0	0	0	0	0	511	3	
1	0	0	0	0	3	511	0	
2	0	0	0	0	0	510	0	
3	0	0	0	0	0	497	0	
4	0	0	0	0	0	520	3	
5	0	0	0	0	3	686	1	
6	0	0	0	0	0	730	0	
7	0	0	0	0	0	555	0	
8	0	0	0	0	0	498	3	
9	0	0	0	0	3	468	0	
10	0	0	0	0	0	447	0	
11	0	0	0	0	0	452	0	
12	0	0	0	0	0	455	2	
13	0	0	0	0	3	464	0	
14	0	0	0	0	1	471	0	
15	0	0	0	0	0	479	0	
0	0	0	0	0	0	484	3	
1	0	0	0	0	3	492	0	
2	0	0	0	0	0	497	0	
3	0	0	0	0	0	502	0	
4	0	0	0	0	0	504	3	
5	0	0	0	0	1	511	0	
6	0	0	0	0	0	514	0	
7	0	0	0	0	0	520	0	
8	0	0	0	0	0	520	3	
9	0	0	0	0	3	524	0	
10	0	0	0	0	0	520	0	
11	0	0	0	0	0	519	0	
12	0	0	0	0	0	514	3	
13	0	0	0	0	3	509	0	
14	0	0	0	0	0	502	0	
15	0	0	0	0	0	500	0	
0	0	0	0	0	0	496	3	
1	0	0	0	0	1	498	0	
2	0	0	0	0	0	499	0	
3	0	0	0	0	0	503	0	
4	0	0	0	0	0	499	3	
5	0	0	0	0	3	503	0	
6	0	0	0	0	0	502	0	
7	0	0	0	0	0	507	0	
8	0	0	0	0	1	507	3	
9	0	0	0	0	3	511	0	
10	0	0	0	0	0	509	0	
11	0	0	0	0	0	510	0	
12	0	0	0	0	0	511	3	
13	0	0	0	0	3	514	0	
14	0	0	0	0	1	512	0	
15	0	0	0	0	0	514	0	
0	0	0	0	0	0	513	3	
1	0	0	0	0	3	515	0	
2	0	0	0	0	1	515	0	
3	0	0	0	0	0	518	0	
4	0	0	0	0	0	515	3	
5	0	0	0	0	3	518	0	
6	0	0	0	0	0	515	0	
7	0	0	0	0	0	518	0	
8	0	0	0	0	0	516	3	
9	0	0	0	0	3	519	0	
10	0	0	0	0	0	518	0	
11	0	0	0	0	0	519	0	
12	0	0	0	0	0	517	3	
