# OpenSignals Text File Format
# {"20:16:12:22:22:26": {"sensor": ["RAW", "ECGBIT", "RAW"], "device name": "20:16:12:22:22:26", "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A3", "A4"], "sync interval": 2, "time": "17:5:56.981", "comments": "", "device connection": "BTH20:16:12:22:22:26", "channels": [2, 3, 4], "keywords": "", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A2", "A3", "A4"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10], "date": "2018-5-28", "special": [{}, {}, {}]}}
# EndOfHeader
0	0	0	0	0	0	515	3	
1	0	0	0	0	3	495	0	
2	0	0	0	0	0	499	0	
3	0	0	0	0	0	499	0	
4	0	0	0	0	0	514	3	
5	0	0	0	0	3	515	0	
6	0	0	0	0	0	495	0	
7	0	0	0	0	0	519	0	
8	0	0	0	0	0	510	3	
9	0	0	0	0	3	498	0	
10	0	0	0	0	0	501	0	
11	0	0	0	0	0	524	0	
12	0	0	0	0	0	498	3	
13	0	0	0	0	3	532	0	
14	0	0	0	0	0	505	0	
15	0	0	0	0	0	505	0	
0	0	0	0	0	0	505	3	
1	0	0	0	0	3	520	0	
2	0	0	0	0	1	523	0	
3	0	0	0	0	0	522	0	
4	0	0	0	0	0	513	3	
5	0	0	0	0	3	503	0	
6	0	0	0	0	0	527	0	
7	0	0	0	0	0	523	0	
8	0	0	0	0	0	522	3	
9	0	0	0	0	1	522	0	
10	0	0	0	0	0	523	0	
11	0	0	0	0	0	527	0	
12	0	0	0	0	0	532	3	
13	0	0	0	0	3	504	0	
14	0	0	0	0	0	513	0	
15	0	0	0	0	0	510	0	
0	0	0	0	0	0	501	3	
1	0	0	0	0	3	506	0	
2	0	0	0	0	1	519	0	
3	0	0	0	0	0	491	0	
4	0	0	0	0	0	519	3	
5	0	0	0	0	1	488	0	
6	0	0	0	0	1	494	0	
7	0	0	0	0	0	693	1	
8	0	0	0	0	0	967	6	
9	0	0	0	0	3	942	3	
10	0	0	0	0	1	566	0	
11	0	0	0	0	0	429	0	
12	0	0	0	0	0	400	2	
13	0	0	0	0	3	395	0	
14	0	0	0	0	0	385	0	
15	0	0	0	0	0	406	0	
0	0	0	0	0	0	430	2	
1	0	0	0	0	3	425	0	
2	0	0	0	0	0	434	0	
3	0	0	0	0	0	450	0	
4	0	0	0	0	0	444	2	
5	0	0	0	0	3	472	0	
6	0	0	0	0	0	478	0	
7	0	0	0	0	0	478	0	
8	0	0	0	0	0	505	3	
9	0	0	0	0	3	493	0	
10	0	0	0	0	0	508	0	
11	0	0	0	0	0	503	0	
12	0	0	0	0	0	511	3	
13	0	0	0	0	3	529	0	
14	0	0	0	0	0	533	0	
15	0	0	0	0	0	537	0	
0	0	0	0	0	0	558	3	
1	0	0	0	0	3	531	0	
2	0	0	0	0	0	528	0	
3	0	0	0	0	0	532	0	
4	0	0	0	0	0	523	3	
5	0	0	0	0	1	530	0	
6	0	0	0	0	0	504	0	
7	0	0	0	0	0	504	0	
8	0	0	0	0	0	483	3	
9	0	0	0	0	3	480	0	
10	0	0	0	0	0	489	0	
11	0	0	0	0	0	500	0	
12	0	0	0	0	0	499	3	
13	0	0	0	0	3	520	0	
14	0	0	0	0	0	495	0	
15	0	0	0	0	0	508	0	
0	0	0	0	0	0	495	3	
1	0	0	0	0	1	505	0	
2	0	0	0	0	1	510	0	
3	0	0	0	0	0	534	0	
4	0	0	0	0	0	494	3	
5	0	0	0	0	3	504	0	
6	0	0	0	0	0	502	0	
7	0	0	0	0	0	488	0	
8	0	0	0	0	0	514	3	
9	0	0	0	0	3	505	0	
10	0	0	0	0	0	521	0	
11	0	0	0	0	0	500	0	
12	0	0	0	0	0	502	3	
13	0	0	0	0	3	509	0	
14	0	0	0	0	0	498	0	
15	0	0	0	0	0	527	0	
0	0	0	0	0	0	518	3	
1	0	0	0	0	3	532	0	
2	0	0	0	0	0	515	0	
3	0	0	0	0	0	508	0	
4	0	0	0	0	0	532	3	
5	0	0	0	0	1	521	0	
6	0	0	0	0	0	518	0	
7	0	0	0	0	0	517	0	
8	0	0	0	0	0	513	3	
9	0	0	0	0	3	537	0	
10	0	0	0	0	0	512	0	
11	0	0	0	0	0	515	0	
12	0	0	0	0	0	524	3	
13	0	0	0	0	3	524	0	
14	0	0	0	0	0	515	0	
15	0	0	0	0	0	525	0	
0	0	0	0	0	0	523	3	
1	0	0	0	0	1	531	0	
2	0	0	0	0	0	526	0	
3	0	0	0	0	0	528	0	
4	0	0	0	0	0	521	3	
5	0	0	0	0	3	543	0	
6	0	0	0	0	0	547	0	
7	0	0	0	0	0	518	0	
8	0	0	0	0	0	522	3	
9	0	0	0	0	3	525	0	
10	0	0	0	0	1	504	0	
11	0	0	0	0	0	526	0	
12	0	0	0	0	0	505	3	
13	0	0	0	0	3	519	0	
14	0	0	0	0	0	512	0	
15	0	0	0	0	0	501	0	
0	0	0	0	0	0	481	3	
1	0	0	0	0	3	534	0	
2	0	0	0	0	0	752	0	
3	0	0	0	0	0	1003	3	
4	0	0	0	0	0	883	5	
5	0	0	0	0	3	530	0	
6	0	0	0	0	0	447	0	
7	0	0	0	0	0	435	0	
8	0	0	0	0	0	416	2	
9	0	0	0	0	3	419	0	
10	0	0	0	0	0	447	0	
11	0	0	0	0	0	439	0	
12	0	0	0	0	0	460	3	
13	0	0	0	0	3	473	0	
14	0	0	0	0	0	449	0	
15	0	0	0	0	0	484	0	
0	0	0	0	0	1	497	3	
1	0	0	0	0	1	491	0	
2	0	0	0	0	1	510	0	
3	0	0	0	0	0	492	0	
4	0	0	0	0	0	530	3	
5	0	0	0	0	3	499	0	
6	0	0	0	0	0	524	0	
7	0	0	0	0	0	515	0	
8	0	0	0	0	0	528	3	
9	0	0	0	0	3	521	0	
10	0	0	0	0	0	534	0	
11	0	0	0	0	0	546	0	
12	0	0	0	0	0	540	3	
13	0	0	0	0	1	539	0	
14	0	0	0	0	0	524	0	
15	0	0	0	0	0	513	0	
0	0	0	0	0	0	519	3	
1	0	0	0	0	3	500	0	
2	0	0	0	0	1	481	0	
3	0	0	0	0	0	483	0	
4	0	0	0	0	0	486	3	
5	0	0	0	0	3	487	0	
6	0	0	0	0	1	479	0	
7	0	0	0	0	0	482	0	
8	0	0	0	0	0	489	3	
9	0	0	0	0	3	494	0	
10	0	0	0	0	0	498	0	
11	0	0	0	0	0	495	0	
12	0	0	0	0	0	489	3	
13	0	0	0	0	3	478	0	
14	0	0	0	0	0	489	0	
15	0	0	0	0	0	481	0	
0	0	0	0	0	0	496	3	
1	0	0	0	0	3	515	0	
2	0	0	0	0	0	484	0	
3	0	0	0	0	0	494	0	
4	0	0	0	0	0	508	3	
5	0	0	0	0	3	495	0	
6	0	0	0	0	0	510	0	
7	0	0	0	0	0	504	0	
8	0	0	0	0	0	502	3	
9	0	0	0	0	3	500	0	
10	0	0	0	0	0	501	0	
11	0	0	0	0	0	510	0	
12	0	0	0	0	0	524	3	
13	0	0	0	0	1	512	0	
14	0	0	0	0	1	516	0	
15	0	0	0	0	0	535	0	
0	0	0	0	0	0	512	3	
1	0	0	0	0	3	526	0	
2	0	0	0	0	0	516	0	
3	0	0	0	0	0	519	0	
4	0	0	0	0	0	516	3	
5	0	0	0	0	3	518	0	
6	0	0	0	0	0	507	0	
7	0	0	0	0	0	513	0	
8	0	0	0	0	0	503	3	
9	0	0	0	0	1	527	0	
10	0	0	0	0	0	514	0	
11	0	0	0	0	0	529	0	
12	0	0	0	0	0	517	3	
13	0	0	0	0	3	513	0	
14	0	0	0	0	1	521	0	
15	0	0	0	0	0	519	0	
0	0	0	0	0	0	505	3	
1	0	0	0	0	3	498	0	
2	0	0	0	0	0	515	0	
3	0	0	0	0	0	492	0	
4	0	0	0	0	0	483	3	
5	0	0	0	0	3	506	0	
6	0	0	0	0	0	503	0	
7	0	0	0	0	0	497	0	
8	0	0	0	0	0	467	3	
9	0	0	0	0	3	486	0	
10	0	0	0	0	0	642	0	
11	0	0	0	0	0	918	3	
